timestamp,production_wh
2026-06-22T00:10:00+02:00,0.6
2026-06-22T00:15:00+02:00,1.8
2026-06-22T00:20:00+02:00,1.8
2026-06-22T00:25:00+02:00,0.2
2026-06-22T00:30:00+02:00,0.6
2026-06-22T00:35:00+02:00,0.0
2026-06-22T00:40:00+02:00,0.0
2026-06-22T00:45:00+02:00,0.0
2026-06-22T00:50:00+02:00,0.0
2026-06-22T00:55:00+02:00,3.1
2026-06-22T01:00:00+02:00,0.0
2026-06-22T01:05:00+02:00,0.9
2026-06-22T01:10:00+02:00,0.0
2026-06-22T01:15:00+02:00,1.8
2026-06-22T01:20:00+02:00,1.9
2026-06-22T01:25:00+02:00,3.2
2026-06-22T01:30:00+02:00,0.0
2026-06-22T01:35:00+02:00,1.6
2026-06-22T01:40:00+02:00,0.0
2026-06-22T01:45:00+02:00,0.0
2026-06-22T01:50:00+02:00,0.0
2026-06-22T01:55:00+02:00,3.6
2026-06-22T02:00:00+02:00,1.8
2026-06-22T02:05:00+02:00,0.0
2026-06-22T02:10:00+02:00,1.5
2026-06-22T02:15:00+02:00,0.0
2026-06-22T02:20:00+02:00,1.8
2026-06-22T02:25:00+02:00,4.5
2026-06-22T02:30:00+02:00,1.8
2026-06-22T02:35:00+02:00,0.0
2026-06-22T02:40:00+02:00,0.4
2026-06-22T02:45:00+02:00,3.2
2026-06-22T02:50:00+02:00,2.2
2026-06-22T02:55:00+02:00,2.4
2026-06-22T03:00:00+02:00,0.0
2026-06-22T03:05:00+02:00,0.0
2026-06-22T03:10:00+02:00,0.0
2026-06-22T03:15:00+02:00,2.2
2026-06-22T03:20:00+02:00,4.0
2026-06-22T03:25:00+02:00,1.0
2026-06-22T03:30:00+02:00,0.0
2026-06-22T03:35:00+02:00,2.5
2026-06-22T03:40:00+02:00,6.2
2026-06-22T03:45:00+02:00,1.9
2026-06-22T03:50:00+02:00,0.0
2026-06-22T03:55:00+02:00,0.0
2026-06-22T04:00:00+02:00,3.0
2026-06-22T04:05:00+02:00,0.4
2026-06-22T04:10:00+02:00,0.0
2026-06-22T04:15:00+02:00,1.0
2026-06-22T04:20:00+02:00,0.0
2026-06-22T04:25:00+02:00,0.0
2026-06-22T04:30:00+02:00,1.8
2026-06-22T04:35:00+02:00,2.5
2026-06-22T04:40:00+02:00,0.0
2026-06-22T04:45:00+02:00,0.0
2026-06-22T04:50:00+02:00,0.0
2026-06-22T04:55:00+02:00,0.0
2026-06-22T05:00:00+02:00,0.0
2026-06-22T05:05:00+02:00,2.7
2026-06-22T05:10:00+02:00,2.5
2026-06-22T05:15:00+02:00,2.9
2026-06-22T05:20:00+02:00,2.5
2026-06-22T05:25:00+02:00,2.0
2026-06-22T05:30:00+02:00,0.7
2026-06-22T05:35:00+02:00,0.7
2026-06-22T05:40:00+02:00,1.0
2026-06-22T05:45:00+02:00,0.8
2026-06-22T05:50:00+02:00,0.1
2026-06-22T05:55:00+02:00,3.2
2026-06-22T06:00:00+02:00,8.1
2026-06-22T06:05:00+02:00,9.1
2026-06-22T06:10:00+02:00,10.8
2026-06-22T06:15:00+02:00,14.1
2026-06-22T06:20:00+02:00,18.4
2026-06-22T06:25:00+02:00,18.3
2026-06-22T06:30:00+02:00,21.2
2026-06-22T06:35:00+02:00,27.7
2026-06-22T06:40:00+02:00,32.0
2026-06-22T06:45:00+02:00,40.9
2026-06-22T06:50:00+02:00,39.3
2026-06-22T06:55:00+02:00,43.8
2026-06-22T07:00:00+02:00,47.0
2026-06-22T07:05:00+02:00,47.6
2026-06-22T07:10:00+02:00,55.0
2026-06-22T07:15:00+02:00,56.1
2026-06-22T07:20:00+02:00,62.3
2026-06-22T07:25:00+02:00,67.9
2026-06-22T07:30:00+02:00,70.4
2026-06-22T07:35:00+02:00,72.5
2026-06-22T07:40:00+02:00,75.7
2026-06-22T07:45:00+02:00,86.8
2026-06-22T07:50:00+02:00,89.7
2026-06-22T07:55:00+02:00,87.7
2026-06-22T08:00:00+02:00,96.4
2026-06-22T08:05:00+02:00,104.2
2026-06-22T08:10:00+02:00,102.8
2026-06-22T08:15:00+02:00,109.6
2026-06-22T08:20:00+02:00,110.3
2026-06-22T08:25:00+02:00,116.6
2026-06-22T08:30:00+02:00,125.2
2026-06-22T08:35:00+02:00,123.8
2026-06-22T08:40:00+02:00,129.5
2026-06-22T08:45:00+02:00,140.1
2026-06-22T08:50:00+02:00,140.4
2026-06-22T08:55:00+02:00,144.3
2026-06-22T09:00:00+02:00,143.5
2026-06-22T09:05:00+02:00,147.0
2026-06-22T09:10:00+02:00,157.3
2026-06-22T09:15:00+02:00,159.9
2026-06-22T09:20:00+02:00,162.5
2026-06-22T09:25:00+02:00,164.7
2026-06-22T09:30:00+02:00,171.6
2026-06-22T09:35:00+02:00,178.5
2026-06-22T09:40:00+02:00,170.0
2026-06-22T09:45:00+02:00,184.9
2026-06-22T09:50:00+02:00,187.1
2026-06-22T09:55:00+02:00,189.8
2026-06-22T10:00:00+02:00,192.0
2026-06-22T10:05:00+02:00,201.3
2026-06-22T10:10:00+02:00,197.3
2026-06-22T10:15:00+02:00,203.4
2026-06-22T10:20:00+02:00,209.3
2026-06-22T10:25:00+02:00,210.1
2026-06-22T10:30:00+02:00,216.6
2026-06-22T10:35:00+02:00,220.7
2026-06-22T10:40:00+02:00,220.6
2026-06-22T10:45:00+02:00,224.5
2026-06-22T10:50:00+02:00,227.4
2026-06-22T10:55:00+02:00,228.9
2026-06-22T11:00:00+02:00,230.7
2026-06-22T11:05:00+02:00,241.8
2026-06-22T11:10:00+02:00,238.2
2026-06-22T11:15:00+02:00,246.4
2026-06-22T11:20:00+02:00,245.0
2026-06-22T11:25:00+02:00,245.4
2026-06-22T11:30:00+02:00,247.2
2026-06-22T11:35:00+02:00,253.5
2026-06-22T11:40:00+02:00,249.9
2026-06-22T11:45:00+02:00,252.5
2026-06-22T11:50:00+02:00,250.2
2026-06-22T11:55:00+02:00,258.7
2026-06-22T12:00:00+02:00,268.0
2026-06-22T12:05:00+02:00,260.7
2026-06-22T12:10:00+02:00,263.5
2026-06-22T12:15:00+02:00,272.2
2026-06-22T12:20:00+02:00,259.6
2026-06-22T12:25:00+02:00,266.2
2026-06-22T12:30:00+02:00,268.6
2026-06-22T12:35:00+02:00,266.3
2026-06-22T12:40:00+02:00,264.5
2026-06-22T12:45:00+02:00,272.3
2026-06-22T12:50:00+02:00,272.9
2026-06-22T12:55:00+02:00,274.7
2026-06-22T13:00:00+02:00,169.7
2026-06-22T13:05:00+02:00,157.6
2026-06-22T13:10:00+02:00,172.1
2026-06-22T13:15:00+02:00,194.4
2026-06-22T13:20:00+02:00,180.3
2026-06-22T13:25:00+02:00,191.6
2026-06-22T13:30:00+02:00,188.0
2026-06-22T13:35:00+02:00,197.1
2026-06-22T13:40:00+02:00,177.2
2026-06-22T13:45:00+02:00,206.2
2026-06-22T13:50:00+02:00,180.5
2026-06-22T13:55:00+02:00,216.1
2026-06-22T14:00:00+02:00,203.5
2026-06-22T14:05:00+02:00,206.4
2026-06-22T14:10:00+02:00,193.1
2026-06-22T14:15:00+02:00,177.4
2026-06-22T14:20:00+02:00,192.6
2026-06-22T14:25:00+02:00,207.6
2026-06-22T14:30:00+02:00,197.5
2026-06-22T14:35:00+02:00,179.0
2026-06-22T14:40:00+02:00,164.3
2026-06-22T14:45:00+02:00,191.3
2026-06-22T14:50:00+02:00,194.8
2026-06-22T14:55:00+02:00,174.2
2026-06-22T15:00:00+02:00,160.8
2026-06-22T15:05:00+02:00,153.2
2026-06-22T15:10:00+02:00,171.8
2026-06-22T15:15:00+02:00,151.6
2026-06-22T15:20:00+02:00,171.3
2026-06-22T15:25:00+02:00,159.0
2026-06-22T15:30:00+02:00,129.6
2026-06-22T15:35:00+02:00,144.4
2026-06-22T15:40:00+02:00,113.3
2026-06-22T15:45:00+02:00,110.2
2026-06-22T15:50:00+02:00,134.5
2026-06-22T15:55:00+02:00,95.6
2026-06-22T16:00:00+02:00,98.3
2026-06-22T16:05:00+02:00,95.2
2026-06-22T16:10:00+02:00,105.4
2026-06-22T16:15:00+02:00,94.3
2026-06-22T16:20:00+02:00,81.4
2026-06-22T16:25:00+02:00,64.2
2026-06-22T16:30:00+02:00,59.7
2026-06-22T16:35:00+02:00,92.5
2026-06-22T16:40:00+02:00,75.8
2026-06-22T16:45:00+02:00,52.2
2026-06-22T16:50:00+02:00,55.9
2026-06-22T16:55:00+02:00,55.1
2026-06-22T17:00:00+02:00,48.6
2026-06-22T17:05:00+02:00,48.0
2026-06-22T17:10:00+02:00,41.3
2026-06-22T17:15:00+02:00,50.1
2026-06-22T17:20:00+02:00,63.4
2026-06-22T17:25:00+02:00,58.0
2026-06-22T17:30:00+02:00,52.7
2026-06-22T17:35:00+02:00,48.7
2026-06-22T17:40:00+02:00,56.0
2026-06-22T17:45:00+02:00,62.6
2026-06-22T17:50:00+02:00,59.5
2026-06-22T17:55:00+02:00,41.2
2026-06-22T18:00:00+02:00,47.5
2026-06-22T18:05:00+02:00,48.1
2026-06-22T18:10:00+02:00,55.7
2026-06-22T18:15:00+02:00,56.8
2026-06-22T18:20:00+02:00,61.6
2026-06-22T18:25:00+02:00,55.8
2026-06-22T18:30:00+02:00,53.7
2026-06-22T18:35:00+02:00,59.6
2026-06-22T18:40:00+02:00,55.6
2026-06-22T18:45:00+02:00,50.0
2026-06-22T18:50:00+02:00,56.3
2026-06-22T18:55:00+02:00,44.8
2026-06-22T19:00:00+02:00,58.7
2026-06-22T19:05:00+02:00,43.6
2026-06-22T19:10:00+02:00,45.3
2026-06-22T19:15:00+02:00,43.5
2026-06-22T19:20:00+02:00,54.7
2026-06-22T19:25:00+02:00,45.8
2026-06-22T19:30:00+02:00,43.9
2026-06-22T19:35:00+02:00,44.3
2026-06-22T19:40:00+02:00,43.5
2026-06-22T19:45:00+02:00,41.7
2026-06-22T19:50:00+02:00,34.7
2026-06-22T19:55:00+02:00,33.7
2026-06-22T20:00:00+02:00,37.5
2026-06-22T20:05:00+02:00,32.9
2026-06-22T20:10:00+02:00,28.7
2026-06-22T20:15:00+02:00,20.0
2026-06-22T20:20:00+02:00,24.9
2026-06-22T20:25:00+02:00,20.5
2026-06-22T20:30:00+02:00,16.0
2026-06-22T20:35:00+02:00,10.6
2026-06-22T20:40:00+02:00,13.0
2026-06-22T20:45:00+02:00,12.3
2026-06-22T20:50:00+02:00,12.0
2026-06-22T20:55:00+02:00,7.0
2026-06-22T21:00:00+02:00,4.1
2026-06-22T21:05:00+02:00,3.9
2026-06-22T21:10:00+02:00,0.6
2026-06-22T21:15:00+02:00,0.2
2026-06-22T21:20:00+02:00,0.0
2026-06-22T21:25:00+02:00,0.0
2026-06-22T21:30:00+02:00,0.0
2026-06-22T21:35:00+02:00,0.0
2026-06-22T21:40:00+02:00,0.0
2026-06-22T21:45:00+02:00,0.0
2026-06-22T21:50:00+02:00,4.1
2026-06-22T21:55:00+02:00,2.0
2026-06-22T22:00:00+02:00,2.8
2026-06-22T22:05:00+02:00,2.2
2026-06-22T22:10:00+02:00,0.0
2026-06-22T22:15:00+02:00,0.8
2026-06-22T22:20:00+02:00,0.2
2026-06-22T22:25:00+02:00,0.0
2026-06-22T22:30:00+02:00,0.0
2026-06-22T22:35:00+02:00,1.8
2026-06-22T22:40:00+02:00,0.0
2026-06-22T22:45:00+02:00,0.4
2026-06-22T22:50:00+02:00,1.3
2026-06-22T22:55:00+02:00,1.5
2026-06-22T23:00:00+02:00,0.7
2026-06-22T23:05:00+02:00,0.0
2026-06-22T23:10:00+02:00,1.1
2026-06-22T23:15:00+02:00,0.0
2026-06-22T23:20:00+02:00,0.0
2026-06-22T23:25:00+02:00,0.0
2026-06-22T23:30:00+02:00,0.9
2026-06-22T23:35:00+02:00,0.0
2026-06-22T23:40:00+02:00,0.0
2026-06-22T23:45:00+02:00,3.5
2026-06-22T23:50:00+02:00,0.0
2026-06-22T23:55:00+02:00,0.0
2026-06-23T00:00:00+02:00,0.1
2026-06-23T00:05:00+02:00,0.1
2026-06-23T00:10:00+02:00,0.0
2026-06-23T00:15:00+02:00,0.0
2026-06-23T00:20:00+02:00,1.6
2026-06-23T00:25:00+02:00,0.0
2026-06-23T00:30:00+02:00,0.0
2026-06-23T00:35:00+02:00,0.0
2026-06-23T00:40:00+02:00,0.0
2026-06-23T00:45:00+02:00,1.7
2026-06-23T00:50:00+02:00,0.0
2026-06-23T00:55:00+02:00,0.0
2026-06-23T01:00:00+02:00,0.7
2026-06-23T01:05:00+02:00,1.2
2026-06-23T01:10:00+02:00,0.7
2026-06-23T01:15:00+02:00,0.0
2026-06-23T01:20:00+02:00,1.5
2026-06-23T01:25:00+02:00,3.3
2026-06-23T01:30:00+02:00,2.3
2026-06-23T01:35:00+02:00,0.0
2026-06-23T01:40:00+02:00,5.9
2026-06-23T01:45:00+02:00,0.0
2026-06-23T01:50:00+02:00,0.0
2026-06-23T01:55:00+02:00,0.6
2026-06-23T02:00:00+02:00,0.0
2026-06-23T02:05:00+02:00,0.7
2026-06-23T02:10:00+02:00,2.6
2026-06-23T02:15:00+02:00,1.9
2026-06-23T02:20:00+02:00,0.0
2026-06-23T02:25:00+02:00,0.1
2026-06-23T02:30:00+02:00,2.0
2026-06-23T02:35:00+02:00,2.1
2026-06-23T02:40:00+02:00,2.2
2026-06-23T02:45:00+02:00,1.6
2026-06-23T02:50:00+02:00,1.4
2026-06-23T02:55:00+02:00,0.0
2026-06-23T03:00:00+02:00,0.0
2026-06-23T03:05:00+02:00,0.8
2026-06-23T03:10:00+02:00,0.0
2026-06-23T03:15:00+02:00,2.5
2026-06-23T03:20:00+02:00,0.0
2026-06-23T03:25:00+02:00,0.0
2026-06-23T03:30:00+02:00,0.0
2026-06-23T03:35:00+02:00,1.9
2026-06-23T03:40:00+02:00,1.5
2026-06-23T03:45:00+02:00,0.0
2026-06-23T03:50:00+02:00,0.6
2026-06-23T03:55:00+02:00,3.2
2026-06-23T04:00:00+02:00,0.0
2026-06-23T04:05:00+02:00,1.5
2026-06-23T04:10:00+02:00,2.2
2026-06-23T04:15:00+02:00,2.4
2026-06-23T04:20:00+02:00,1.6
2026-06-23T04:25:00+02:00,0.0
2026-06-23T04:30:00+02:00,0.0
2026-06-23T04:35:00+02:00,1.3
2026-06-23T04:40:00+02:00,0.0
2026-06-23T04:45:00+02:00,0.0
2026-06-23T04:50:00+02:00,0.0
2026-06-23T04:55:00+02:00,0.0
2026-06-23T05:00:00+02:00,0.7
2026-06-23T05:05:00+02:00,0.0
2026-06-23T05:10:00+02:00,0.0
2026-06-23T05:15:00+02:00,0.0
2026-06-23T05:20:00+02:00,0.6
2026-06-23T05:25:00+02:00,0.0
2026-06-23T05:30:00+02:00,0.3
2026-06-23T05:35:00+02:00,0.2
2026-06-23T05:40:00+02:00,0.0
2026-06-23T05:45:00+02:00,0.0
2026-06-23T05:50:00+02:00,0.0
2026-06-23T05:55:00+02:00,1.2
2026-06-23T06:00:00+02:00,8.3
2026-06-23T06:05:00+02:00,8.7
2026-06-23T06:10:00+02:00,12.4
2026-06-23T06:15:00+02:00,18.1
2026-06-23T06:20:00+02:00,16.0
2026-06-23T06:25:00+02:00,22.2
2026-06-23T06:30:00+02:00,23.1
2026-06-23T06:35:00+02:00,25.0
2026-06-23T06:40:00+02:00,33.6
2026-06-23T06:45:00+02:00,38.6
2026-06-23T06:50:00+02:00,43.8
2026-06-23T06:55:00+02:00,42.3
2026-06-23T07:00:00+02:00,45.9
2026-06-23T07:05:00+02:00,53.5
2026-06-23T07:10:00+02:00,58.5
2026-06-23T07:15:00+02:00,63.1
2026-06-23T07:20:00+02:00,67.8
2026-06-23T07:25:00+02:00,68.7
2026-06-23T07:30:00+02:00,79.5
2026-06-23T07:35:00+02:00,80.7
2026-06-23T07:40:00+02:00,78.2
2026-06-23T07:45:00+02:00,85.3
2026-06-23T07:50:00+02:00,91.7
2026-06-23T07:55:00+02:00,95.1
2026-06-23T08:00:00+02:00,99.2
2026-06-23T08:05:00+02:00,102.0
2026-06-23T08:10:00+02:00,112.5
2026-06-23T08:15:00+02:00,113.8
2026-06-23T08:20:00+02:00,114.3
2026-06-23T08:25:00+02:00,122.8
2026-06-23T08:30:00+02:00,128.6
2026-06-23T08:35:00+02:00,136.1
2026-06-23T08:40:00+02:00,136.1
2026-06-23T08:45:00+02:00,143.5
2026-06-23T08:50:00+02:00,145.1
2026-06-23T08:55:00+02:00,148.7
2026-06-23T09:00:00+02:00,150.5
2026-06-23T09:05:00+02:00,161.5
2026-06-23T09:10:00+02:00,166.3
2026-06-23T09:15:00+02:00,171.1
2026-06-23T09:20:00+02:00,172.6
2026-06-23T09:25:00+02:00,182.6
2026-06-23T09:30:00+02:00,181.0
2026-06-23T09:35:00+02:00,187.9
2026-06-23T09:40:00+02:00,181.9
2026-06-23T09:45:00+02:00,195.7
2026-06-23T09:50:00+02:00,193.4
2026-06-23T09:55:00+02:00,203.3
2026-06-23T10:00:00+02:00,208.8
2026-06-23T10:05:00+02:00,211.5
2026-06-23T10:10:00+02:00,205.4
2026-06-23T10:15:00+02:00,209.9
2026-06-23T10:20:00+02:00,221.9
2026-06-23T10:25:00+02:00,218.9
2026-06-23T10:30:00+02:00,225.5
2026-06-23T10:35:00+02:00,233.6
2026-06-23T10:40:00+02:00,235.4
2026-06-23T10:45:00+02:00,232.8
2026-06-23T10:50:00+02:00,238.4
2026-06-23T10:55:00+02:00,248.2
2026-06-23T11:00:00+02:00,245.5
2026-06-23T11:05:00+02:00,244.6
2026-06-23T11:10:00+02:00,253.1
2026-06-23T11:15:00+02:00,260.6
2026-06-23T11:20:00+02:00,257.6
2026-06-23T11:25:00+02:00,252.1
2026-06-23T11:30:00+02:00,258.2
2026-06-23T11:35:00+02:00,270.4
2026-06-23T11:40:00+02:00,266.9
2026-06-23T11:45:00+02:00,268.6
2026-06-23T11:50:00+02:00,270.1
2026-06-23T11:55:00+02:00,267.8
2026-06-23T12:00:00+02:00,273.3
2026-06-23T12:05:00+02:00,278.0
2026-06-23T12:10:00+02:00,283.6
2026-06-23T12:15:00+02:00,273.7
2026-06-23T12:20:00+02:00,284.5
2026-06-23T12:25:00+02:00,282.1
2026-06-23T12:30:00+02:00,283.8
2026-06-23T12:35:00+02:00,283.9
2026-06-23T12:40:00+02:00,283.6
2026-06-23T12:45:00+02:00,295.0
2026-06-23T12:50:00+02:00,286.7
2026-06-23T12:55:00+02:00,294.9
2026-06-23T13:00:00+02:00,292.1
2026-06-23T13:05:00+02:00,290.3
2026-06-23T13:10:00+02:00,293.4
2026-06-23T13:15:00+02:00,291.7
2026-06-23T13:20:00+02:00,291.4
2026-06-23T13:25:00+02:00,296.5
2026-06-23T13:30:00+02:00,289.1
2026-06-23T13:35:00+02:00,286.1
2026-06-23T13:40:00+02:00,285.6
2026-06-23T13:45:00+02:00,298.1
2026-06-23T13:50:00+02:00,294.4
2026-06-23T13:55:00+02:00,291.5
2026-06-23T14:00:00+02:00,287.3
2026-06-23T14:05:00+02:00,281.8
2026-06-23T14:10:00+02:00,297.3
2026-06-23T14:15:00+02:00,282.4
2026-06-23T14:20:00+02:00,289.4
2026-06-23T14:25:00+02:00,292.7
2026-06-23T14:30:00+02:00,287.2
2026-06-23T14:35:00+02:00,285.6
2026-06-23T14:40:00+02:00,281.0
2026-06-23T14:45:00+02:00,271.4
2026-06-23T14:50:00+02:00,272.8
2026-06-23T14:55:00+02:00,279.6
2026-06-23T15:00:00+02:00,273.5
2026-06-23T15:05:00+02:00,278.2
2026-06-23T15:10:00+02:00,268.4
2026-06-23T15:15:00+02:00,273.5
2026-06-23T15:20:00+02:00,273.2
2026-06-23T15:25:00+02:00,269.2
2026-06-23T15:30:00+02:00,255.7
2026-06-23T15:35:00+02:00,259.1
2026-06-23T15:40:00+02:00,252.6
2026-06-23T15:45:00+02:00,259.5
2026-06-23T15:50:00+02:00,255.9
2026-06-23T15:55:00+02:00,247.0
2026-06-23T16:00:00+02:00,249.1
2026-06-23T16:05:00+02:00,240.9
2026-06-23T16:10:00+02:00,245.6
2026-06-23T16:15:00+02:00,238.1
2026-06-23T16:20:00+02:00,234.7
2026-06-23T16:25:00+02:00,232.6
2026-06-23T16:30:00+02:00,222.7
2026-06-23T16:35:00+02:00,213.7
2026-06-23T16:40:00+02:00,212.9
2026-06-23T16:45:00+02:00,209.0
2026-06-23T16:50:00+02:00,211.6
2026-06-23T16:55:00+02:00,199.9
2026-06-23T17:00:00+02:00,202.1
2026-06-23T17:05:00+02:00,205.9
2026-06-23T17:10:00+02:00,202.9
2026-06-23T17:15:00+02:00,188.8
2026-06-23T17:20:00+02:00,187.0
2026-06-23T17:25:00+02:00,181.8
2026-06-23T17:30:00+02:00,183.8
2026-06-23T17:35:00+02:00,178.5
2026-06-23T17:40:00+02:00,173.7
2026-06-23T17:45:00+02:00,167.9
2026-06-23T17:50:00+02:00,157.8
2026-06-23T17:55:00+02:00,156.0
2026-06-23T18:00:00+02:00,159.2
2026-06-23T18:05:00+02:00,146.0
2026-06-23T18:10:00+02:00,146.7
2026-06-23T18:15:00+02:00,141.7
2026-06-23T18:20:00+02:00,139.3
2026-06-23T18:25:00+02:00,133.0
2026-06-23T18:30:00+02:00,133.6
2026-06-23T18:35:00+02:00,125.0
2026-06-23T18:40:00+02:00,115.2
2026-06-23T18:45:00+02:00,111.8
2026-06-23T18:50:00+02:00,109.6
2026-06-23T18:55:00+02:00,105.6
2026-06-23T19:00:00+02:00,101.4
2026-06-23T19:05:00+02:00,93.8
2026-06-23T19:10:00+02:00,90.8
2026-06-23T19:15:00+02:00,87.7
2026-06-23T19:20:00+02:00,85.9
2026-06-23T19:25:00+02:00,79.7
2026-06-23T19:30:00+02:00,71.8
2026-06-23T19:35:00+02:00,68.9
2026-06-23T19:40:00+02:00,69.4
2026-06-23T19:45:00+02:00,60.6
2026-06-23T19:50:00+02:00,57.6
2026-06-23T19:55:00+02:00,52.4
2026-06-23T20:00:00+02:00,47.7
2026-06-23T20:05:00+02:00,43.2
2026-06-23T20:10:00+02:00,38.2
2026-06-23T20:15:00+02:00,37.1
2026-06-23T20:20:00+02:00,33.3
2026-06-23T20:25:00+02:00,32.0
2026-06-23T20:30:00+02:00,24.5
2026-06-23T20:35:00+02:00,23.2
2026-06-23T20:40:00+02:00,18.2
2026-06-23T20:45:00+02:00,16.0
2026-06-23T20:50:00+02:00,10.1
2026-06-23T20:55:00+02:00,9.8
2026-06-23T21:00:00+02:00,8.0
2026-06-23T21:05:00+02:00,6.6
2026-06-23T21:10:00+02:00,5.3
2026-06-23T21:15:00+02:00,0.0
2026-06-23T21:20:00+02:00,0.0
2026-06-23T21:25:00+02:00,0.0
2026-06-23T21:30:00+02:00,0.0
2026-06-23T21:35:00+02:00,2.4
2026-06-23T21:40:00+02:00,0.0
2026-06-23T21:45:00+02:00,0.0
2026-06-23T21:50:00+02:00,0.0
2026-06-23T21:55:00+02:00,0.0
2026-06-23T22:00:00+02:00,0.9
2026-06-23T22:05:00+02:00,0.0
2026-06-23T22:10:00+02:00,0.0
2026-06-23T22:15:00+02:00,0.0
2026-06-23T22:20:00+02:00,0.0
2026-06-23T22:25:00+02:00,1.6
2026-06-23T22:30:00+02:00,0.0
2026-06-23T22:35:00+02:00,0.0
2026-06-23T22:40:00+02:00,0.0
2026-06-23T22:45:00+02:00,0.4
2026-06-23T22:50:00+02:00,2.9
2026-06-23T22:55:00+02:00,2.8
2026-06-23T23:00:00+02:00,1.3
2026-06-23T23:05:00+02:00,0.0
2026-06-23T23:10:00+02:00,0.0
2026-06-23T23:15:00+02:00,0.0
2026-06-23T23:20:00+02:00,1.6
2026-06-23T23:25:00+02:00,3.1
2026-06-23T23:30:00+02:00,0.0
2026-06-23T23:35:00+02:00,2.4
2026-06-23T23:40:00+02:00,0.0
2026-06-23T23:45:00+02:00,0.3
2026-06-23T23:50:00+02:00,1.5
2026-06-23T23:55:00+02:00,0.0
2026-06-24T00:00:00+02:00,0.0
2026-06-24T00:05:00+02:00,2.8
2026-06-24T00:10:00+02:00,0.7
2026-06-24T00:15:00+02:00,1.0
2026-06-24T00:20:00+02:00,0.6
2026-06-24T00:25:00+02:00,0.0
2026-06-24T00:30:00+02:00,0.0
2026-06-24T00:35:00+02:00,0.0
2026-06-24T00:40:00+02:00,0.4
2026-06-24T00:45:00+02:00,0.0
2026-06-24T00:50:00+02:00,0.8
2026-06-24T00:55:00+02:00,1.2
2026-06-24T01:00:00+02:00,0.0
2026-06-24T01:05:00+02:00,1.5
2026-06-24T01:10:00+02:00,0.0
2026-06-24T01:15:00+02:00,2.9
2026-06-24T01:20:00+02:00,0.0
2026-06-24T01:25:00+02:00,2.2
2026-06-24T01:30:00+02:00,1.2
2026-06-24T01:35:00+02:00,0.0
2026-06-24T01:40:00+02:00,0.0
2026-06-24T01:45:00+02:00,0.0
2026-06-24T01:50:00+02:00,0.0
2026-06-24T01:55:00+02:00,0.7
2026-06-24T02:00:00+02:00,3.2
2026-06-24T02:05:00+02:00,0.5
2026-06-24T02:10:00+02:00,0.0
2026-06-24T02:15:00+02:00,0.0
2026-06-24T02:20:00+02:00,0.0
2026-06-24T02:25:00+02:00,0.0
2026-06-24T02:30:00+02:00,0.5
2026-06-24T02:35:00+02:00,0.8
2026-06-24T02:40:00+02:00,3.8
2026-06-24T02:45:00+02:00,1.6
2026-06-24T02:50:00+02:00,0.0
2026-06-24T02:55:00+02:00,0.0
2026-06-24T03:00:00+02:00,0.0
2026-06-24T03:05:00+02:00,2.1
2026-06-24T03:10:00+02:00,1.4
2026-06-24T03:15:00+02:00,0.8
2026-06-24T03:20:00+02:00,1.6
2026-06-24T03:25:00+02:00,2.4
2026-06-24T03:30:00+02:00,1.3
2026-06-24T03:35:00+02:00,0.0
2026-06-24T03:40:00+02:00,0.0
2026-06-24T03:45:00+02:00,1.6
2026-06-24T03:50:00+02:00,0.0
2026-06-24T03:55:00+02:00,0.0
2026-06-24T04:00:00+02:00,0.3
2026-06-24T04:05:00+02:00,0.0
2026-06-24T04:10:00+02:00,0.0
2026-06-24T04:15:00+02:00,0.0
2026-06-24T04:20:00+02:00,0.0
2026-06-24T04:25:00+02:00,2.0
2026-06-24T04:30:00+02:00,2.5
2026-06-24T04:35:00+02:00,0.0
2026-06-24T04:40:00+02:00,0.0
2026-06-24T04:45:00+02:00,2.1
2026-06-24T04:50:00+02:00,3.0
2026-06-24T04:55:00+02:00,0.0
2026-06-24T05:00:00+02:00,1.2
2026-06-24T05:05:00+02:00,2.4
2026-06-24T05:10:00+02:00,0.0
2026-06-24T05:15:00+02:00,0.0
2026-06-24T05:20:00+02:00,0.0
2026-06-24T05:25:00+02:00,0.0
2026-06-24T05:30:00+02:00,0.0
2026-06-24T05:35:00+02:00,0.0
2026-06-24T05:40:00+02:00,0.0
2026-06-24T05:45:00+02:00,2.0
2026-06-24T05:50:00+02:00,0.4
2026-06-24T05:55:00+02:00,4.8
2026-06-24T06:00:00+02:00,7.8
2026-06-24T06:05:00+02:00,5.3
2026-06-24T06:10:00+02:00,16.3
2026-06-24T06:15:00+02:00,14.8
2026-06-24T06:20:00+02:00,20.3
2026-06-24T06:25:00+02:00,21.9
2026-06-24T06:30:00+02:00,27.4
2026-06-24T06:35:00+02:00,29.0
2026-06-24T06:40:00+02:00,31.5
2026-06-24T06:45:00+02:00,36.7
2026-06-24T06:50:00+02:00,39.4
2026-06-24T06:55:00+02:00,45.6
2026-06-24T07:00:00+02:00,49.5
2026-06-24T07:05:00+02:00,47.3
2026-06-24T07:10:00+02:00,55.5
2026-06-24T07:15:00+02:00,63.2
2026-06-24T07:20:00+02:00,66.3
2026-06-24T07:25:00+02:00,69.3
2026-06-24T07:30:00+02:00,72.3
2026-06-24T07:35:00+02:00,76.8
